bird_id,X,Y
1341_S13,-121.39696000000001,30.28001
1341_S13,-121.39574,30.27926
1341_S13,-121.3941,30.2785
1341_S13,-121.39257,30.27759
1341_S13,-121.3866,30.28198
1341_S13,-121.38384,30.30124
1341_S13,-121.38425,30.2993
1341_S13,-121.37876,30.30641
1341_S13,-121.37459,30.33786
1341_S13,-121.36822,30.36421
1341_S13,-121.36238,30.39258
1341_S13,-121.35359,30.41864
1341_S13,-121.3486,30.44194
1341_S13,-121.34504,30.46967
1341_S13,-121.3465,30.47755
1341_S13,-121.34526,30.47449
1341_S13,-121.34346,30.50411
1341_S13,-121.34529,30.5096
1341_S13,-121.34397,30.5127
1341_S13,-121.34293,30.50975
1341_S13,-121.34135,30.50661
1341_S13,-121.33999,30.50356
1341_S13,-121.33845,30.50039
1341_S13,-121.3369,30.49699
1341_S13,-121.33528,30.49394
1341_S13,-121.33432,30.49098
1341_S13,-121.33247,30.48786
1341_S13,-121.33076,30.48456
1341_S13,-121.32896,30.48137
1341_S13,-121.3273,30.47787
1341_S13,-121.32562,30.4741
1341_S13,-121.32389,30.47075
1341_S13,-121.32206,30.46761
1341_S13,-121.32024,30.46441
1341_S13,-121.31827,30.46145
1341_S13,-121.31659,30.45807
1341_S13,-121.31435,30.45479
1341_S13,-121.3127,30.45119
1341_S13,-121.31039,30.44773
1341_S13,-121.30821,30.44365
1341_S13,-121.3029,30.45218
1341_S13,-121.29308,30.4723
1341_S13,-121.306,30.49203
1341_S13,-121.30377,30.51355
1341_S13,-121.33144,30.52631
1341_S13,-121.37536,30.52382
1341_S13,-121.38193,30.54541
1341_S13,-121.38606,30.57236
1341_S13,-121.38987,30.59907
1341_S13,-121.40425,30.6279
1341_S13,-121.41909,30.65676
1341_S13,-121.43119,30.68462
1341_S13,-121.43721,30.69532
1341_S13,-121.45448,30.71082
1341_S13,-121.45667,30.73414
1341_S13,-121.46186,30.75494
1341_S13,-121.46249,30.7767
1341_S13,-121.45816,30.80134
1341_S13,-121.46249,30.83009
1341_S13,-121.44543,30.8494
